Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Singapore,Cuba,1.44250547885895,0.392796009778976,2021,7476.088278
Singapore,Dominican Republic,1.44250547885895,0.287386029958725,2021,679701.7702739
Singapore,Egypt,1.44250547885895,-1.0328643321991,2021,6547.9040802
Singapore,El Salvador,1.44250547885895,-0.091492086648941,2021,1724558.7961642
Singapore,European Union,1.44250547885895,0.7259235094192634,2021,3728662098.5249863
Singapore,Georgia,1.44250547885895,-0.429620236158371,2021,1136.5976504
Singapore,Ghana,1.44250547885895,0.0658524557948112,2021,36912.2554553
Singapore,Guyana,1.44250547885895,-0.137113198637962,2021,38.7053555
Singapore,Honduras,1.44250547885895,-0.627813994884491,2021,106411.442891
Singapore,Hong Kong,1.44250547885895,0.263934075832367,2021,356839514.1981678
Singapore,Iceland,1.44250547885895,1.37235331535339,2021,34490.9377365
Singapore,India,1.44250547885895,-0.691076755523682,2021,8594340.3342057
Singapore,Indonesia,1.44250547885895,-0.531449198722839,2021,207993320.8450669
Singapore,Israel,1.44250547885895,-1.12231314182281,2021,57851216.3654183
Singapore,Japan,1.44250547885895,1.0155017375946,2021,3623124877.1229157
Singapore,Jordan,1.44250547885895,-0.312566459178925,2021,88097.1107445
Singapore,Kazakhstan,1.44250547885895,-0.232230722904205,2021,494.9819499
Singapore,Kyrgyzstan,1.44250547885895,-0.46646723151207,2021,696.6963987
Singapore,Laos,1.44250547885895,0.712538421154022,2021,438.4125842
Singapore,Macau,1.44250547885895,1.02902102470398,2021,430125.1721271
Singapore,Madagascar,1.44250547885895,-0.542262673377991,2021,2487.5634234
Singapore,Malaysia,1.44250547885895,0.0595565475523472,2021,16019493863.46442
Singapore,Maldives,1.44250547885895,0.534759700298309,2021,19741.9642968
Singapore,Mali,1.44250547885895,-2.33293581008911,2021,110377.997494
Singapore,Mauritania,1.44250547885895,-0.555513858795166,2021,2559.0194644
Singapore,Mauritius,1.44250547885895,0.832595586776733,2021,404.1732313
Singapore,Mexico,1.44250547885895,-0.687615871429443,2021,126728946.89178649
Singapore,Moldova,1.44250547885895,-0.205297246575356,2021,398.2185612
Singapore,Mongolia,1.44250547885895,0.705918788909912,2021,11884.0328003
Singapore,Montenegro,1.44250547885895,-0.0524446368217468,2021,1622.6475951
Singapore,Morocco,1.44250547885895,-0.40256267786026,2021,123193065.2904761
Singapore,Mozambique,1.44250547885895,-1.25703620910645,2021,4.4660026
Singapore,Myanmar,1.44250547885895,-2.08407926559448,2021,236826.9051843
Singapore,Namibia,1.44250547885895,0.518789291381836,2021,496767.6065948
Singapore,New Zealand,1.44250547885895,1.39449656009674,2021,436459.4524184
Singapore,Niger,1.44250547885895,-1.53854990005493,2021,950.5142105
Singapore,Nigeria,1.44250547885895,-1.78738462924957,2021,2111.674875
Singapore,North Macedonia,1.44250547885895,0.0624840781092644,2021,32099.393368
Singapore,Norway,1.44250547885895,1.08862638473511,2021,332730.58839590003
Singapore,Pakistan,1.44250547885895,-1.71373546123505,2021,36989.6661664
Singapore,Panama,1.44250547885895,0.307207077741623,2021,19532.8065105
Singapore,Paraguay,1.44250547885895,-0.0009379322873428,2021,25400.3895347
Singapore,Peru,1.44250547885895,-0.355252951383591,2021,5715.7389374
Singapore,Philippines,1.44250547885895,-0.984022319316864,2021,5428198908.806719
Singapore,Qatar,1.44250547885895,0.833391726016998,2021,23850.6866479
Singapore,Rwanda,1.44250547885895,0.071973480284214,2021,71359.2775
Singapore,Senegal,1.44250547885895,-0.179771110415459,2021,161.5204258
Singapore,Seychelles,1.44250547885895,0.744736969470978,2021,1720.1553176
Singapore,South Africa,1.44250547885895,-0.750981450080872,2021,85523.9489386
Singapore,South Korea,1.44250547885895,0.629045724868774,2021,12865261740.996723
Singapore,Sri Lanka,1.44250547885895,-0.376773029565811,2021,1365768.3385231
Singapore,Swaziland,1.44250547885895,-0.346009790897369,2021,46990.5345557
Singapore,Switzerland,1.44250547885895,1.11537563800812,2021,7050074.805543
Singapore,Taiwan,1.44250547885895,0.767897605895996,2021,42945610473.52036
Singapore,Thailand,1.44250547885895,-0.56877988576889,2021,3058426984.579893
Singapore,Togo,1.44250547885895,-0.695706963539124,2021,443196.4172735
Singapore,Tonga,1.44250547885895,1.0793389081955,2021,3099.4057735
Singapore,Trinidad and Tobago,1.44250547885895,0.239110738039017,2021,27830.6392586
Singapore,Turkey,1.44250547885895,-1.13679277896881,2021,167082.8319417
Singapore,Ukraine,1.44250547885895,-1.12698400020599,2021,1736586.4853800999
Singapore,United Arab Emirates,1.44250547885895,0.597572147846222,2021,6170633.303973599
Singapore,United Kingdom,1.44250547885895,0.489994138479233,2021,57074810.753141895
Singapore,United States,1.44250547885895,-0.0144246527925134,2021,2257675292.833314
Singapore,Uruguay,1.44250547885895,1.04597175121307,2021,903013.0630575
South Africa,Argentina,-0.750981450080872,0.0005300586344674,2021,2260.6893221
South Africa,Australia,-0.750981450080872,0.83507913351059,2021,695902.4251572
South Africa,Bahrain,-0.750981450080872,-0.524761199951172,2021,191.22143139999997
South Africa,Botswana,-0.750981450080872,1.04140710830688,2021,10315.9428696
South Africa,Brazil,-0.750981450080872,-0.419879764318466,2021,65409.3679365
South Africa,Cameroon,-0.750981450080872,-1.39408874511719,2021,29.975617200000002
South Africa,Canada,-0.750981450080872,0.962336957454681,2021,1491116.09995
South Africa,Cape Verde,-0.750981450080872,0.894368469715118,2021,283.1782344
South Africa,Chile,-0.750981450080872,0.161427184939384,2021,4728.3660321
South Africa,China,-0.750981450080872,-0.516462862491608,2021,315473533.3502289
South Africa,Costa Rica,-0.750981450080872,0.860422551631927,2021,249084.183997
South Africa,Dominican Republic,-0.750981450080872,0.287386029958725,2021,29575.446063900003
South Africa,Egypt,-0.750981450080872,-1.0328643321991,2021,1787.5076271
South Africa,El Salvador,-0.750981450080872,-0.091492086648941,2021,374.12006180000003
South Africa,European Union,-0.750981450080872,0.7259235094192634,2021,17780952.9001035
South Africa,Ghana,-0.750981450080872,0.0658524557948112,2021,403.4190284
South Africa,Hong Kong,-0.750981450080872,0.263934075832367,2021,4686496.8614040995
South Africa,India,-0.750981450080872,-0.691076755523682,2021,4847987.0141567
South Africa,Indonesia,-0.750981450080872,-0.531449198722839,2021,135068.7776665
South Africa,Israel,-0.750981450080872,-1.12231314182281,2021,37916.4491178
South Africa,Japan,-0.750981450080872,1.0155017375946,2021,4747603.2058131
South Africa,Laos,-0.750981450080872,0.712538421154022,2021,51.7637633
South Africa,Macau,-0.750981450080872,1.02902102470398,2021,545.6509636
South Africa,Malaysia,-0.750981450080872,0.0595565475523472,2021,21327766.3762919
South Africa,Mali,-0.750981450080872,-2.33293581008911,2021,1138.8027923
South Africa,Mauritania,-0.750981450080872,-0.555513858795166,2021,17.1192577
South Africa,Mauritius,-0.750981450080872,0.832595586776733,2021,174859.2780104
South Africa,Mexico,-0.750981450080872,-0.687615871429443,2021,1103729.9668653999
South Africa,Morocco,-0.750981450080872,-0.40256267786026,2021,222457.1071586
South Africa,Mozambique,-0.750981450080872,-1.25703620910645,2021,637.2694413
South Africa,Myanmar,-0.750981450080872,-2.08407926559448,2021,101.9712304
South Africa,Namibia,-0.750981450080872,0.518789291381836,2021,147780.26630279998
South Africa,New Zealand,-0.750981450080872,1.39449656009674,2021,98505.2912242
South Africa,Niger,-0.750981450080872,-1.53854990005493,2021,18208.0559816
South Africa,Nigeria,-0.750981450080872,-1.78738462924957,2021,200.8298685
South Africa,Norway,-0.750981450080872,1.08862638473511,2021,1025700.6611052
South Africa,Pakistan,-0.750981450080872,-1.71373546123505,2021,747.8341331
South Africa,Peru,-0.750981450080872,-0.355252951383591,2021,3.1802574
South Africa,Philippines,-0.750981450080872,-0.984022319316864,2021,8919536.9312529
South Africa,Saudi Arabia,-0.750981450080872,-0.592355370521545,2021,7754.144074999999
South Africa,Senegal,-0.750981450080872,-0.179771110415459,2021,3.0449273
South Africa,Singapore,-0.750981450080872,1.44250547885895,2021,1190324.6529856
South Africa,South Korea,-0.750981450080872,0.629045724868774,2021,10848745.728829801
South Africa,Sri Lanka,-0.750981450080872,-0.376773029565811,2021,892.0283548
South Africa,Swaziland,-0.750981450080872,-0.346009790897369,2021,9665.5464086
South Africa,Switzerland,-0.750981450080872,1.11537563800812,2021,2243998.7224296
South Africa,Taiwan,-0.750981450080872,0.767897605895996,2021,26795799.0316075
South Africa,Tanzania,-0.750981450080872,-0.33555868268013,2021,2.0299515
South Africa,Thailand,-0.750981450080872,-0.56877988576889,2021,21320474.9258293
South Africa,Turkey,-0.750981450080872,-1.13679277896881,2021,61227.329518599996
South Africa,Ukraine,-0.750981450080872,-1.12698400020599,2021,18104.7314502
South Africa,United Arab Emirates,-0.750981450080872,0.597572147846222,2021,582324.7440357
South Africa,United Kingdom,-0.750981450080872,0.489994138479233,2021,3483185.4583584
South Africa,United States,-0.750981450080872,-0.0144246527925134,2021,8135386.1538171
South Africa,Zimbabwe,-0.750981450080872,-0.954442739486694,2021,7.0371652
South Korea,Australia,0.629045724868774,0.83507913351059,2021,1518069.0
South Korea,Bahrain,0.629045724868774,-0.524761199951172,2021,275.0
South Korea,Belize,0.629045724868774,0.272466063499451,2021,5945.0
South Korea,Brazil,0.629045724868774,-0.419879764318466,2021,3753156.0
South Korea,Brunei,0.629045724868774,1.17180991172791,2021,9951.0
South Korea,Cameroon,0.629045724868774,-1.39408874511719,2021,77520.0
South Korea,Canada,0.629045724868774,0.962336957454681,2021,15618057.0
South Korea,Cape Verde,0.629045724868774,0.894368469715118,2021,1309.0
South Korea,Chile,0.629045724868774,0.161427184939384,2021,3167.0
South Korea,China,0.629045724868774,-0.516462862491608,2021,22792354724.0
South Korea,Colombia,0.629045724868774,-0.954574346542358,2021,75.0
South Korea,Costa Rica,0.629045724868774,0.860422551631927,2021,7698253.0
South Korea,Dominican Republic,0.629045724868774,0.287386029958725,2021,26211.0
South Korea,Egypt,0.629045724868774,-1.0328643321991,2021,82.0
South Korea,El Salvador,0.629045724868774,-0.091492086648941,2021,80750.0
South Korea,European Union,0.629045724868774,0.7259235094192634,2021,1593752256.0
South Korea,Guatemala,0.629045724868774,-0.395517915487289,2021,4362.0
South Korea,Guinea,0.629045724868774,-0.939909875392914,2021,2671200.0
South Korea,Guyana,0.629045724868774,-0.137113198637962,2021,141.0
South Korea,Honduras,0.629045724868774,-0.627813994884491,2021,9120.0
South Korea,Hong Kong,0.629045724868774,0.263934075832367,2021,847715469.0
South Korea,Iceland,0.629045724868774,1.37235331535339,2021,23152.0
South Korea,India,0.629045724868774,-0.691076755523682,2021,8892215.0
South Korea,Indonesia,0.629045724868774,-0.531449198722839,2021,38604085.0
South Korea,Israel,0.629045724868774,-1.12231314182281,2021,16079016.0
South Korea,Ivory Coast,0.629045724868774,-0.715015649795532,2021,875.0
South Korea,Japan,0.629045724868774,1.0155017375946,2021,4939554563.0
South Korea,Jordan,0.629045724868774,-0.312566459178925,2021,726.0
South Korea,Kazakhstan,0.629045724868774,-0.232230722904205,2021,286.0
South Korea,Kyrgyzstan,0.629045724868774,-0.46646723151207,2021,165.0
South Korea,Macau,0.629045724868774,1.02902102470398,2021,61330.0
South Korea,Malaysia,0.629045724868774,0.0595565475523472,2021,2236426349.0
South Korea,Maldives,0.629045724868774,0.534759700298309,2021,654.0
South Korea,Mali,0.629045724868774,-2.33293581008911,2021,49609.0
South Korea,Mauritania,0.629045724868774,-0.555513858795166,2021,6893.0
South Korea,Mauritius,0.629045724868774,0.832595586776733,2021,132.0
South Korea,Mexico,0.629045724868774,-0.687615871429443,2021,74576331.0
South Korea,Moldova,0.629045724868774,-0.205297246575356,2021,3749.0
South Korea,Mongolia,0.629045724868774,0.705918788909912,2021,32791.0
South Korea,Montenegro,0.629045724868774,-0.0524446368217468,2021,506.0
South Korea,Morocco,0.629045724868774,-0.40256267786026,2021,21273976.0
South Korea,Myanmar,0.629045724868774,-2.08407926559448,2021,2270.0
South Korea,Namibia,0.629045724868774,0.518789291381836,2021,4704.0
South Korea,New Zealand,0.629045724868774,1.39449656009674,2021,348016.0
South Korea,Niger,0.629045724868774,-1.53854990005493,2021,127.0
South Korea,North Macedonia,0.629045724868774,0.0624840781092644,2021,2180.0
South Korea,Norway,0.629045724868774,1.08862638473511,2021,712571.0
South Korea,Pakistan,0.629045724868774,-1.71373546123505,2021,4580.0
South Korea,Paraguay,0.629045724868774,-0.0009379322873428,2021,1194.0
South Korea,Peru,0.629045724868774,-0.355252951383591,2021,1273.0
South Korea,Philippines,0.629045724868774,-0.984022319316864,2021,765993344.0
South Korea,Qatar,0.629045724868774,0.833391726016998,2021,74574.0
South Korea,Saudi Arabia,0.629045724868774,-0.592355370521545,2021,293.0
South Korea,Senegal,0.629045724868774,-0.179771110415459,2021,330.0
South Korea,Singapore,0.629045724868774,1.44250547885895,2021,2475056683.0
South Korea,South Africa,0.629045724868774,-0.750981450080872,2021,15250.0
South Korea,Sri Lanka,0.629045724868774,-0.376773029565811,2021,63753.0
South Korea,Switzerland,0.629045724868774,1.11537563800812,2021,17374707.0
South Korea,Taiwan,0.629045724868774,0.767897605895996,2021,15556504220.0
South Korea,Tanzania,0.629045724868774,-0.33555868268013,2021,15765.0
South Korea,Thailand,0.629045724868774,-0.56877988576889,2021,728906731.0
South Korea,Togo,0.629045724868774,-0.695706963539124,2021,4282.0
South Korea,Trinidad and Tobago,0.629045724868774,0.239110738039017,2021,353.0
South Korea,Turkey,0.629045724868774,-1.13679277896881,2021,437473.0
South Korea,Ukraine,0.629045724868774,-1.12698400020599,2021,5854.0
South Korea,United Arab Emirates,0.629045724868774,0.597572147846222,2021,153147.0
South Korea,United Kingdom,0.629045724868774,0.489994138479233,2021,17180401.0
South Korea,United States,0.629045724868774,-0.0144246527925134,2021,3292021374.0
Switzerland,Argentina,1.11537563800812,0.0005300586344674,2021,1716.919794
Switzerland,Australia,1.11537563800812,0.83507913351059,2021,247387.46050329998
Switzerland,Bahrain,1.11537563800812,-0.524761199951172,2021,2154.6303854
Switzerland,Bangladesh,1.11537563800812,-1.03688275814056,2021,2417.2567401
Switzerland,Brazil,1.11537563800812,-0.419879764318466,2021,406175.7316834
Switzerland,Cambodia,1.11537563800812,-0.131522253155708,2021,6452.9483912
Switzerland,Cameroon,1.11537563800812,-1.39408874511719,2021,16558.5916662
Switzerland,Canada,1.11537563800812,0.962336957454681,2021,3309709.2416207
Switzerland,Chile,1.11537563800812,0.161427184939384,2021,945.454877
Switzerland,China,1.11537563800812,-0.516462862491608,2021,279245585.734283
Switzerland,Colombia,1.11537563800812,-0.954574346542358,2021,2129.4620263
Switzerland,Costa Rica,1.11537563800812,0.860422551631927,2021,144968.65353840002
Switzerland,Dominican Republic,1.11537563800812,0.287386029958725,2021,67143.7104179
Switzerland,Ecuador,1.11537563800812,-0.25738736987114,2021,11056.5695344
Switzerland,Egypt,1.11537563800812,-1.0328643321991,2021,28524.5049539
Switzerland,El Salvador,1.11537563800812,-0.091492086648941,2021,9256.484728
Switzerland,European Union,1.11537563800812,0.7259235094192634,2021,450435125.910188
Switzerland,Georgia,1.11537563800812,-0.429620236158371,2021,5988.975164500001
Switzerland,Guatemala,1.11537563800812,-0.395517915487289,2021,10.9427648
Switzerland,Honduras,1.11537563800812,-0.627813994884491,2021,2603.2837413
Switzerland,Hong Kong,1.11537563800812,0.263934075832367,2021,22798055.4706984
Switzerland,India,1.11537563800812,-0.691076755523682,2021,928833.9116279
Switzerland,Indonesia,1.11537563800812,-0.531449198722839,2021,2176243.4400404003
Switzerland,Israel,1.11537563800812,-1.12231314182281,2021,4332968.2705415
Switzerland,Japan,1.11537563800812,1.0155017375946,2021,69951005.5944884
Switzerland,Jordan,1.11537563800812,-0.312566459178925,2021,2668.9403300999998
Switzerland,Kazakhstan,1.11537563800812,-0.232230722904205,2021,63.4680357
Switzerland,Macau,1.11537563800812,1.02902102470398,2021,3688.8060076
Switzerland,Malaysia,1.11537563800812,0.0595565475523472,2021,162818401.7180141
Switzerland,Mali,1.11537563800812,-2.33293581008911,2021,2947.9808319999997
Switzerland,Mauritania,1.11537563800812,-0.555513858795166,2021,642.3402927
Switzerland,Mexico,1.11537563800812,-0.687615871429443,2021,6493349.0787558
Switzerland,Morocco,1.11537563800812,-0.40256267786026,2021,1029659.452041
Switzerland,Mozambique,1.11537563800812,-1.25703620910645,2021,7549.4134222
Switzerland,Myanmar,1.11537563800812,-2.08407926559448,2021,2081.3138613
Switzerland,Namibia,1.11537563800812,0.518789291381836,2021,396.1280851
Switzerland,New Zealand,1.11537563800812,1.39449656009674,2021,67977.5490943
Switzerland,Niger,1.11537563800812,-1.53854990005493,2021,1837.2902067
Switzerland,North Macedonia,1.11537563800812,0.0624840781092644,2021,14585.6111762
Switzerland,Norway,1.11537563800812,1.08862638473511,2021,319491.5261965
Switzerland,Pakistan,1.11537563800812,-1.71373546123505,2021,2273.9065214
Switzerland,Paraguay,1.11537563800812,-0.0009379322873428,2021,1263.8893322
Switzerland,Peru,1.11537563800812,-0.355252951383591,2021,387.3738732
Switzerland,Philippines,1.11537563800812,-0.984022319316864,2021,59394616.7068661
Switzerland,Qatar,1.11537563800812,0.833391726016998,2021,2700.6743479
Switzerland,Saudi Arabia,1.11537563800812,-0.592355370521545,2021,78209.0341641
Switzerland,Senegal,1.11537563800812,-0.179771110415459,2021,3467.7621590000003
Switzerland,Singapore,1.11537563800812,1.44250547885895,2021,32925046.9854963
Switzerland,South Africa,1.11537563800812,-0.750981450080872,2021,195437.7789835
Switzerland,South Korea,1.11537563800812,0.629045724868774,2021,25837733.3886552
Switzerland,Sri Lanka,1.11537563800812,-0.376773029565811,2021,2933519.9682661
Switzerland,Swaziland,1.11537563800812,-0.346009790897369,2021,94193.1306794
Switzerland,Taiwan,1.11537563800812,0.767897605895996,2021,170619083.9993978
Switzerland,Tanzania,1.11537563800812,-0.33555868268013,2021,3135.1021097
Switzerland,Thailand,1.11537563800812,-0.56877988576889,2021,64238705.1061676
Switzerland,Turkey,1.11537563800812,-1.13679277896881,2021,957559.7634538
Switzerland,Ukraine,1.11537563800812,-1.12698400020599,2021,45715.588424300004
Switzerland,United Arab Emirates,1.11537563800812,0.597572147846222,2021,53734.4464557
Switzerland,United Kingdom,1.11537563800812,0.489994138479233,2021,16837272.1511196
Switzerland,United States,1.11537563800812,-0.0144246527925134,2021,73288238.07808569
Switzerland,Uruguay,1.11537563800812,1.04597175121307,2021,28441.3399416
Taiwan,Australia,0.767897605895996,0.83507913351059,2021,1005000.0
Taiwan,Bolivia,0.767897605895996,-0.278774261474609,2021,5000.0
Taiwan,Brazil,0.767897605895996,-0.419879764318466,2021,1869000.0
Taiwan,Cambodia,0.767897605895996,-0.131522253155708,2021,136000.0
Taiwan,Cameroon,0.767897605895996,-1.39408874511719,2021,41000.0
Taiwan,Canada,0.767897605895996,0.962336957454681,2021,28430000.0
Taiwan,Chile,0.767897605895996,0.161427184939384,2021,3000.0
Taiwan,China,0.767897605895996,-0.516462862491608,2021,22090652000.0
Taiwan,Costa Rica,0.767897605895996,0.860422551631927,2021,11353000.0
Taiwan,Dominican Republic,0.767897605895996,0.287386029958725,2021,121000.0
Taiwan,El Salvador,0.767897605895996,-0.091492086648941,2021,21000.0
Taiwan,European Union,0.767897605895996,0.7259235094192634,2021,2544544000.0
Taiwan,Georgia,0.767897605895996,-0.429620236158371,2021,17000.0
Taiwan,Hong Kong,0.767897605895996,0.263934075832367,2021,35497000.0
Taiwan,India,0.767897605895996,-0.691076755523682,2021,1984000.0
Taiwan,Indonesia,0.767897605895996,-0.531449198722839,2021,11706000.0
Taiwan,Israel,0.767897605895996,-1.12231314182281,2021,80377000.0
Taiwan,Ivory Coast,0.767897605895996,-0.715015649795532,2021,2000.0
Taiwan,Japan,0.767897605895996,1.0155017375946,2021,10882600000.0
Taiwan,Kyrgyzstan,0.767897605895996,-0.46646723151207,2021,13000.0
Taiwan,Laos,0.767897605895996,0.712538421154022,2021,7000.0
Taiwan,Macau,0.767897605895996,1.02902102470398,2021,23000.0
Taiwan,Malaysia,0.767897605895996,0.0595565475523472,2021,5503468000.0
Taiwan,Maldives,0.767897605895996,0.534759700298309,2021,11000.0
Taiwan,Mauritania,0.767897605895996,-0.555513858795166,2021,23000.0
Taiwan,Mauritius,0.767897605895996,0.832595586776733,2021,10000.0
Taiwan,Mexico,0.767897605895996,-0.687615871429443,2021,452189000.0
Taiwan,Moldova,0.767897605895996,-0.205297246575356,2021,1000.0
Taiwan,Montenegro,0.767897605895996,-0.0524446368217468,2021,26000.0
Taiwan,Morocco,0.767897605895996,-0.40256267786026,2021,9604000.0
Taiwan,Namibia,0.767897605895996,0.518789291381836,2021,47000.0
Taiwan,New Zealand,0.767897605895996,1.39449656009674,2021,8929000.0
Taiwan,North Macedonia,0.767897605895996,0.0624840781092644,2021,5000.0
Taiwan,Norway,0.767897605895996,1.08862638473511,2021,339000.0
Taiwan,Pakistan,0.767897605895996,-1.71373546123505,2021,25000.0
Taiwan,Panama,0.767897605895996,0.307207077741623,2021,1000.0
Taiwan,Paraguay,0.767897605895996,-0.0009379322873428,2021,38000.0
Taiwan,Philippines,0.767897605895996,-0.984022319316864,2021,1466070000.0
Taiwan,Saudi Arabia,0.767897605895996,-0.592355370521545,2021,3000.0
Taiwan,Singapore,0.767897605895996,1.44250547885895,2021,5083637000.0
Taiwan,South Africa,0.767897605895996,-0.750981450080872,2021,4000.0
Taiwan,South Korea,0.767897605895996,0.629045724868774,2021,16793226000.0
Taiwan,Sri Lanka,0.767897605895996,-0.376773029565811,2021,38000.0
Taiwan,Switzerland,0.767897605895996,1.11537563800812,2021,17249000.0
Taiwan,Thailand,0.767897605895996,-0.56877988576889,2021,1272450000.0
Taiwan,Togo,0.767897605895996,-0.695706963539124,2021,44000.0
Taiwan,Trinidad and Tobago,0.767897605895996,0.239110738039017,2021,96000.0
Taiwan,Turkey,0.767897605895996,-1.13679277896881,2021,127000.0
Taiwan,Ukraine,0.767897605895996,-1.12698400020599,2021,386000.0
Taiwan,United Arab Emirates,0.767897605895996,0.597572147846222,2021,22000.0
Taiwan,United Kingdom,0.767897605895996,0.489994138479233,2021,16479000.0
Taiwan,United States,0.767897605895996,-0.0144246527925134,2021,5194306000.0
Tonga,Australia,1.0793389081955,0.83507913351059,2021,1195.2442769
Tonga,China,1.0793389081955,-0.516462862491608,2021,5065.8387009
Tonga,European Union,1.0793389081955,0.7259235094192634,2021,377.6093842
Tonga,Hong Kong,1.0793389081955,0.263934075832367,2021,129.6756021
Tonga,New Zealand,1.0793389081955,1.39449656009674,2021,121876.8272683
Tonga,Singapore,1.0793389081955,1.44250547885895,2021,35561.0272175
Tonga,United States,1.0793389081955,-0.0144246527925134,2021,55.3343203
Trinidad and Tobago,Australia,0.239110738039017,0.83507913351059,2021,525.3557682
Trinidad and Tobago,Brazil,0.239110738039017,-0.419879764318466,2021,7524.1067084
Trinidad and Tobago,Canada,0.239110738039017,0.962336957454681,2021,9506.285116
Trinidad and Tobago,China,0.239110738039017,-0.516462862491608,2021,1247744.14623
Trinidad and Tobago,Colombia,0.239110738039017,-0.954574346542358,2021,1826.9749746
Trinidad and Tobago,Costa Rica,0.239110738039017,0.860422551631927,2021,4255.8847385
Trinidad and Tobago,Dominican Republic,0.239110738039017,0.287386029958725,2021,308.0606391
Trinidad and Tobago,European Union,0.239110738039017,0.7259235094192634,2021,249566.2842314
Trinidad and Tobago,Hong Kong,0.239110738039017,0.263934075832367,2021,15533.038887499999
Trinidad and Tobago,India,0.239110738039017,-0.691076755523682,2021,137407.2598841
Trinidad and Tobago,Israel,0.239110738039017,-1.12231314182281,2021,261628.8537258
Trinidad and Tobago,Japan,0.239110738039017,1.0155017375946,2021,104020.555662
Trinidad and Tobago,Malaysia,0.239110738039017,0.0595565475523472,2021,123874.7341876
Trinidad and Tobago,Mexico,0.239110738039017,-0.687615871429443,2021,21277.3045671
Trinidad and Tobago,Norway,0.239110738039017,1.08862638473511,2021,5408.0650632
Trinidad and Tobago,Panama,0.239110738039017,0.307207077741623,2021,29143.2702659
Trinidad and Tobago,Philippines,0.239110738039017,-0.984022319316864,2021,4195.1438558
Trinidad and Tobago,Singapore,0.239110738039017,1.44250547885895,2021,12575.3299612
Trinidad and Tobago,South Korea,0.239110738039017,0.629045724868774,2021,26719.589742
